seconds,gps_longitude,gps_latitude,gps_speed,gps_altitude,gps_bearing,gps_time,Timestamp
925.287107928,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:45.196108000
925.596997043,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:45.505997000
925.921382771,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:45.830383000
926.236967095,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:46.145967000
926.530169855,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:46.439170000
926.816943084,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:46.725943000
927.124768864,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:47.033769000
927.406462197,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:47.315462000
927.687035896,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:47.596036000
928.007351417,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:47.916351000
928.327155167,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:48.236155000
928.628487927,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:48.537488000
928.947007719,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:48.856008000
929.216492926,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:49.125493000
929.526976,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:49.435976000
929.837320947,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:49.746321000
930.127046624,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:50.036047000
930.409397353,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:50.318397000
930.672718811,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:50.581719000
930.945407821,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:50.854408000
931.226958707,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:51.135959000
931.547103395,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:51.456103000
931.863550269,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:51.772550000
932.147062561,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:52.056063000
932.414162873,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:52.323163000
932.720127248,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:52.629127000
933.037167092,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:52.946167000
933.337341883,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:53.246342000
933.633294227,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:53.542294000
933.909885477,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:53.818885000
934.161213029,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:54.070213000
934.395391414,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:54.304391000
934.697266467,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:54.606266000
935.00818907,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:54.917189000
935.32756256,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:55.236563000
935.638045737,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:55.547046000
935.929253861,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:55.838254000
936.247158757,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:56.156159000
936.557433966,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:56.466434000
936.827029799,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:56.736030000
937.147637559,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:57.056638000
937.45750532,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:57.366505000
937.767474694,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:57.676475000
938.087927611,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:57.996928000
938.365852714,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:58.274853000
938.643677975,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:58.552678000
938.93708584,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:58.846086000
939.220836725,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:59.129837000
939.513438495,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:59.422437999
939.822683495,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:10:59.731683000
940.116989537,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:00.025990000
940.441090995,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:00.350091000
940.746962818,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:00.655963000
941.057083339,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:00.966083000
941.337360057,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:01.246360000
941.597180474,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:01.506180000
941.887018287,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:01.796018000
942.150488755,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:02.059489000
942.447322401,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:02.356322000
942.767045629,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:02.676046000
943.032015785,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:02.941016000
943.347698286,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:03.256698000
943.6435874,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:03.552587000
943.899055421,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:03.808055000
944.188623233,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:04.097623000
944.487458181,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:04.396458000
944.776481253,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:04.685481000
945.096991098,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:05.005991000
945.372873441,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:05.281873000
945.678311983,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:05.587312000
945.973008493,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:05.882008000
946.256962035,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:06.165962000
946.578426774,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:06.487427000
946.887283076,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:06.796283000
947.207115732,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:07.116116000
947.497030732,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:07.406031000
947.818041774,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:07.727042000
948.123650523,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:08.032651000
948.438031617,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:08.347032000
948.754709794,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:08.663710000
949.066982919,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:08.975983000
949.377064377,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:09.286064000
949.69892021,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:09.607920000
950.017074846,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:09.926075000
950.306870731,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:10.215871000
950.597181825,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:10.506182000
950.886153282,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:10.795153000
951.197432085,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:11.106432000
951.50244797,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:11.411448000
951.817152293,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:11.726152000
952.117132762,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:12.026133000
952.437675835,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:12.346676000
952.757076824,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:12.666077000
953.00691172,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:12.915912000
953.328373073,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:13.237373000
953.646977969,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:13.555978000
953.947173959,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:13.856174000
954.26704599,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:14.176046000
954.574202552,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:14.483203000
954.847830157,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:14.756830000
955.156948646,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:15.065949000
955.469330156,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:15.378330000
955.758515573,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:15.667516000
956.077331249,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:15.986331000
956.397039218,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:16.306039000
956.707149635,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:16.616150000
957.008331301,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:16.917331000
957.318994583,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:17.227995000
957.637394791,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:17.546395000
957.947339635,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:17.856340000
958.247207551,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:18.156208000
958.554043226,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:18.463043000
958.835090415,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:18.744090000
959.128862811,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:19.037863000
959.439015259,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:19.348015000
959.727057915,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:19.636058000
959.986119373,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:19.895119000
960.260451352,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:20.169451000
960.576924373,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:20.485924000
960.877331404,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:20.786331000
961.186976092,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:21.095976000
961.508952862,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:21.417953000
961.814211455,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:21.723211000
962.126970362,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:22.035970000
962.436954477,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:22.345954000
962.75715057,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:22.666151000
962.983042653,31.30085791,30.07340359,7.0,57.0,241.39999389648438,1511359765000.0,2017-11-22 11:11:22.892043000
963.251863174,31.29390097,30.07061746,15.25,56.0,50.099998474121094,1511359886000.0,2017-11-22 11:11:23.160863000
963.522278955,31.29390097,30.07061746,15.25,56.0,50.099998474121094,1511359886000.0,2017-11-22 11:11:23.431279000
963.820106871,31.29390097,30.07061746,15.25,56.0,50.099998474121094,1511359886000.0,2017-11-22 11:11:23.729107000
964.13107333,31.29403619,30.07070099,15.25,56.0,50.20000076293945,1511359887000.0,2017-11-22 11:11:24.040073000
964.396991351,31.29403619,30.07070099,15.25,56.0,50.20000076293945,1511359887000.0,2017-11-22 11:11:24.305991000
964.706989267,31.29403619,30.07070099,15.25,56.0,50.20000076293945,1511359887000.0,2017-11-22 11:11:24.615989000
965.02300536,31.29403619,30.07070099,15.25,56.0,50.20000076293945,1511359887000.0,2017-11-22 11:11:24.932005000
965.334175256,31.29410678,30.07071126,15.0,57.0,50.900001525878906,1511359888000.0,2017-11-22 11:11:25.243175000
965.647256923,31.29410678,30.07071126,15.0,57.0,50.900001525878906,1511359888000.0,2017-11-22 11:11:25.556257000
965.937218903,31.29410678,30.07071126,15.0,57.0,50.900001525878906,1511359888000.0,2017-11-22 11:11:25.846219000
966.207427861,31.29425198,30.0706954,14.75,57.0,55.20000076293945,1511359889000.0,2017-11-22 11:11:26.116428000
966.50495338,31.29425198,30.0706954,14.75,57.0,55.20000076293945,1511359889000.0,2017-11-22 11:11:26.413953000
966.806959162,31.29425198,30.0706954,14.75,57.0,55.20000076293945,1511359889000.0,2017-11-22 11:11:26.715959000
967.116988537,31.29447856,30.0707962,14.75,56.0,58.099998474121094,1511359890000.0,2017-11-22 11:11:27.025989000
967.415426036,31.29447856,30.0707962,14.75,56.0,58.099998474121094,1511359890000.0,2017-11-22 11:11:27.324426000
967.730056714,31.29447856,30.0707962,14.75,56.0,58.099998474121094,1511359890000.0,2017-11-22 11:11:27.639057000
968.037626922,31.29447856,30.0707962,14.75,56.0,58.099998474121094,1511359890000.0,2017-11-22 11:11:27.946627000
968.326988849,31.29459554,30.07085918,14.75,57.0,59.5,1511359891000.0,2017-11-22 11:11:28.235989000
968.636957131,31.29459554,30.07085918,14.75,57.0,59.5,1511359891000.0,2017-11-22 11:11:28.545957000
968.957035881,31.29459554,30.07085918,14.75,57.0,59.5,1511359891000.0,2017-11-22 11:11:28.866036000
969.217180776,31.29468798,30.07087821,15.0,54.0,60.79999923706055,1511359892000.0,2017-11-22 11:11:29.126181000
969.485951192,31.29468798,30.07087821,15.0,54.0,60.79999923706055,1511359892000.0,2017-11-22 11:11:29.394951000
969.788011349,31.29468798,30.07087821,15.0,54.0,60.79999923706055,1511359892000.0,2017-11-22 11:11:29.697011000
970.10699739,31.29481377,30.07097667,15.25,54.0,58.599998474121094,1511359893000.0,2017-11-22 11:11:30.015997000
970.424392962,31.29481377,30.07097667,15.25,54.0,58.599998474121094,1511359893000.0,2017-11-22 11:11:30.333393000
970.740357702,31.29481377,30.07097667,15.25,54.0,58.599998474121094,1511359893000.0,2017-11-22 11:11:30.649358000
971.044875775,31.29481377,30.07097667,15.25,54.0,58.599998474121094,1511359893000.0,2017-11-22 11:11:30.953876000
971.313994889,31.29494684,30.07104944,15.25,53.0,60.400001525878906,1511359894000.0,2017-11-22 11:11:31.222995000
971.597063222,31.29494684,30.07104944,15.25,53.0,60.400001525878906,1511359894000.0,2017-11-22 11:11:31.506063000
971.918000723,31.29494684,30.07104944,15.25,53.0,60.400001525878906,1511359894000.0,2017-11-22 11:11:31.827001000
972.165023482,31.29507975,30.07111477,16.0,55.0,63.0,1511359895000.0,2017-11-22 11:11:32.074023000
972.47695317,31.29507975,30.07111477,16.0,55.0,63.0,1511359895000.0,2017-11-22 11:11:32.385953000
972.803842909,31.29507975,30.07111477,16.0,55.0,63.0,1511359895000.0,2017-11-22 11:11:32.712843000
973.093904941,31.29522557,30.07118291,16.0,55.0,62.900001525878906,1511359896000.0,2017-11-22 11:11:33.002905000
973.378550722,31.29522557,30.07118291,16.0,55.0,62.900001525878906,1511359896000.0,2017-11-22 11:11:33.287551000
973.638700462,31.29522557,30.07118291,16.0,55.0,62.900001525878906,1511359896000.0,2017-11-22 11:11:33.547700000
973.898884576,31.29522557,30.07118291,16.0,55.0,62.900001525878906,1511359896000.0,2017-11-22 11:11:33.807885000
974.227851242,31.29539518,30.07121238,16.0,56.0,66.80000305175781,1511359897000.0,2017-11-22 11:11:34.136851000
974.50457895,31.29539518,30.07121238,16.0,56.0,66.80000305175781,1511359897000.0,2017-11-22 11:11:34.413579000
974.80208744,31.29539518,30.07121238,16.0,56.0,66.80000305175781,1511359897000.0,2017-11-22 11:11:34.711087000
975.107682128,31.29553082,30.07127695,15.75,55.0,67.69999694824219,1511359898000.0,2017-11-22 11:11:35.016682000
975.407012024,31.29553082,30.07127695,15.75,55.0,67.69999694824219,1511359898000.0,2017-11-22 11:11:35.316012000
975.657153117,31.29553082,30.07127695,15.75,55.0,67.69999694824219,1511359898000.0,2017-11-22 11:11:35.566153000
975.939379523,31.29553082,30.07127695,15.75,55.0,67.69999694824219,1511359898000.0,2017-11-22 11:11:35.848380000
976.256933586,31.29567836,30.0713335,16.75,56.0,70.0999984741211,1511359899000.0,2017-11-22 11:11:36.165934000
976.527891815,31.29567836,30.0713335,16.75,56.0,70.0999984741211,1511359899000.0,2017-11-22 11:11:36.436892000
976.833437335,31.29567836,30.0713335,16.75,56.0,70.0999984741211,1511359899000.0,2017-11-22 11:11:36.742437000
977.126967596,31.29588349,30.07142221,18.0,55.0,68.5,1511359900000.0,2017-11-22 11:11:37.035968000
977.425933168,31.29588349,30.07142221,18.0,55.0,68.5,1511359900000.0,2017-11-22 11:11:37.334933000
977.665938689,31.29588349,30.07142221,18.0,55.0,68.5,1511359900000.0,2017-11-22 11:11:37.574939000
977.978405252,31.29588349,30.07142221,18.0,55.0,68.5,1511359900000.0,2017-11-22 11:11:37.887405000
978.267147335,31.29610736,30.07150635,19.25,54.0,68.5999984741211,1511359901000.0,2017-11-22 11:11:38.176147000
978.577016502,31.29610736,30.07150635,19.25,54.0,68.5999984741211,1511359901000.0,2017-11-22 11:11:38.486017000
978.828524106,31.29610736,30.07150635,19.25,54.0,68.5999984741211,1511359901000.0,2017-11-22 11:11:38.737524000
979.129049939,31.29629444,30.07156657,19.25,54.0,68.69999694824219,1511359902000.0,2017-11-22 11:11:39.038050000
979.436922283,31.29629444,30.07156657,19.25,54.0,68.69999694824219,1511359902000.0,2017-11-22 11:11:39.345922000
979.690851917,31.29629444,30.07156657,19.25,54.0,68.69999694824219,1511359902000.0,2017-11-22 11:11:39.599852000
980.007079313,31.29629444,30.07156657,19.25,54.0,68.69999694824219,1511359902000.0,2017-11-22 11:11:39.916079000
980.327013949,31.29649412,30.07163811,19.25,53.0,68.30000305175781,1511359903000.0,2017-11-22 11:11:40.236014000
980.597135928,31.29649412,30.07163811,19.25,53.0,68.30000305175781,1511359903000.0,2017-11-22 11:11:40.506136000
980.911041605,31.29649412,30.07163811,19.25,53.0,68.30000305175781,1511359903000.0,2017-11-22 11:11:40.820042000
981.178158792,31.29664666,30.07170076,18.25,54.0,66.5999984741211,1511359904000.0,2017-11-22 11:11:41.087159000
981.457176084,31.29664666,30.07170076,18.25,54.0,66.5999984741211,1511359904000.0,2017-11-22 11:11:41.366176000
981.767624521,31.29664666,30.07170076,18.25,54.0,66.5999984741211,1511359904000.0,2017-11-22 11:11:41.676625000
982.011245927,31.29664666,30.07170076,18.25,54.0,66.5999984741211,1511359904000.0,2017-11-22 11:11:41.920246000
982.317164781,31.29682892,30.07178537,17.75,53.0,65.0,1511359905000.0,2017-11-22 11:11:42.226165000
982.607108114,31.29682892,30.07178537,17.75,53.0,65.0,1511359905000.0,2017-11-22 11:11:42.516108000
982.897101291,31.29682892,30.07178537,17.75,53.0,65.0,1511359905000.0,2017-11-22 11:11:42.806101000
983.182095614,31.29699646,30.07185461,17.75,54.0,64.5999984741211,1511359906000.0,2017-11-22 11:11:43.091096000
983.498378739,31.29699646,30.07185461,17.75,54.0,64.5999984741211,1511359906000.0,2017-11-22 11:11:43.407379000
983.787088948,31.29699646,30.07185461,17.75,54.0,64.5999984741211,1511359906000.0,2017-11-22 11:11:43.696089000
984.080796708,31.29714935,30.07190042,17.25,54.0,65.5,1511359907000.0,2017-11-22 11:11:43.989797000
984.366948271,31.29714935,30.07190042,17.25,54.0,65.5,1511359907000.0,2017-11-22 11:11:44.275948000
984.67958452,31.29714935,30.07190042,17.25,54.0,65.5,1511359907000.0,2017-11-22 11:11:44.588585000
984.976958218,31.29714935,30.07190042,17.25,54.0,65.5,1511359907000.0,2017-11-22 11:11:44.885958000
985.229579676,31.29734412,30.07196464,18.0,53.0,67.4000015258789,1511359908000.0,2017-11-22 11:11:45.138580000
985.52743853,31.29734412,30.07196464,18.0,53.0,67.4000015258789,1511359908000.0,2017-11-22 11:11:45.436439000
985.806968478,31.29734412,30.07196464,18.0,53.0,67.4000015258789,1511359908000.0,2017-11-22 11:11:45.715968000
986.108079728,31.29751993,30.07203114,17.75,53.0,67.0999984741211,1511359909000.0,2017-11-22 11:11:46.017080000
986.420815509,31.29751993,30.07203114,17.75,53.0,67.0999984741211,1511359909000.0,2017-11-22 11:11:46.329816000
986.727498686,31.29751993,30.07203114,17.75,53.0,67.0999984741211,1511359909000.0,2017-11-22 11:11:46.636499000
987.047029467,31.29751993,30.07203114,17.75,53.0,67.0999984741211,1511359909000.0,2017-11-22 11:11:46.956029000
987.358059882,31.29771735,30.07213898,18.0,53.0,67.69999694824219,1511359910000.0,2017-11-22 11:11:47.267060000
987.646897592,31.29771735,30.07213898,18.0,53.0,67.69999694824219,1511359910000.0,2017-11-22 11:11:47.555898000
987.92971431,31.29771735,30.07213898,18.0,53.0,67.69999694824219,1511359910000.0,2017-11-22 11:11:47.838714000
988.246983112,31.29788882,30.07218987,18.25,51.0,68.9000015258789,1511359911000.0,2017-11-22 11:11:48.155983000
988.536983217,31.29788882,30.07218987,18.25,51.0,68.9000015258789,1511359911000.0,2017-11-22 11:11:48.445983000
988.85214207,31.29788882,30.07218987,18.25,51.0,68.9000015258789,1511359911000.0,2017-11-22 11:11:48.761142000
989.136446132,31.29806379,30.07224236,18.25,51.0,69.19999694824219,1511359912000.0,2017-11-22 11:11:49.045446000
989.407580873,31.29806379,30.07224236,18.25,51.0,69.19999694824219,1511359912000.0,2017-11-22 11:11:49.316581000
989.671949726,31.29806379,30.07224236,18.25,51.0,69.19999694824219,1511359912000.0,2017-11-22 11:11:49.580950000
989.986926652,31.29806379,30.07224236,18.25,51.0,69.19999694824219,1511359912000.0,2017-11-22 11:11:49.895927000
990.303367538,31.29822638,30.07227802,18.25,52.0,66.4000015258789,1511359913000.0,2017-11-22 11:11:50.212368000
990.587728684,31.29822638,30.07227802,18.25,52.0,66.4000015258789,1511359913000.0,2017-11-22 11:11:50.496729000
990.867268111,31.29822638,30.07227802,18.25,52.0,66.4000015258789,1511359913000.0,2017-11-22 11:11:50.776268000
991.18707358,31.29839817,30.07236449,18.75,51.0,68.4000015258789,1511359914000.0,2017-11-22 11:11:51.096074000
991.467714465,31.29839817,30.07236449,18.75,51.0,68.4000015258789,1511359914000.0,2017-11-22 11:11:51.376714000
991.777640142,31.29839817,30.07236449,18.75,51.0,68.4000015258789,1511359914000.0,2017-11-22 11:11:51.686640000
992.065104933,31.29859295,30.07245521,19.25,51.0,68.0,1511359915000.0,2017-11-22 11:11:51.974104999
992.346978111,31.29859295,30.07245521,19.25,51.0,68.0,1511359915000.0,2017-11-22 11:11:52.255978000
992.619585713,31.29859295,30.07245521,19.25,51.0,68.0,1511359915000.0,2017-11-22 11:11:52.528586000
992.936909881,31.29859295,30.07245521,19.25,51.0,68.0,1511359915000.0,2017-11-22 11:11:52.845910000
993.248410975,31.29876591,30.07249807,18.75,50.0,68.80000305175781,1511359916000.0,2017-11-22 11:11:53.157411000
993.537694465,31.29876591,30.07249807,18.75,50.0,68.80000305175781,1511359916000.0,2017-11-22 11:11:53.446694000
993.810611131,31.29876591,30.07249807,18.75,50.0,68.80000305175781,1511359916000.0,2017-11-22 11:11:53.719611000
994.107010454,31.29897382,30.07258523,20.0,50.0,67.80000305175781,1511359917000.0,2017-11-22 11:11:54.016010000
994.422328162,31.29897382,30.07258523,20.0,50.0,67.80000305175781,1511359917000.0,2017-11-22 11:11:54.331328000
994.706537797,31.29897382,30.07258523,20.0,50.0,67.80000305175781,1511359917000.0,2017-11-22 11:11:54.615538000
995.006980037,31.29897382,30.07258523,20.0,50.0,67.80000305175781,1511359917000.0,2017-11-22 11:11:54.915980000
995.327335401,31.29917456,30.07265007,20.25,50.0,69.5999984741211,1511359918000.0,2017-11-22 11:11:55.236335000
